Subject Common Name,Subject Org Name,Country Name,Org Unit Name,Validity Period,Key Signature,Serial Number,SHA1,SHA2,Issuer Subject Common Name,Issuer Subject Org Name,Issuer Country,Issuer Org Unit Name
QuoVadis Europe SSL CA G1,QuoVadis Trustlink BVBA,BE,,2015-06-01 => 2025-06-01,RSA 4096 / sha256WithRSAEncryption,4db89836333b16bc441d5f4fc60bc67dcff0bd28,147E3FAABB0EE9B5173C2385D0B21A662807125C,DC8B2DEE50DD478AB135CAC269CEA68851557A9129ABCD98DF5213B23DBFB3CD,QuoVadis Root CA 2,QuoVadis Limited,BM,
POSCO Online CA - G3,POSCO,KR,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-06-04 => 2025-06-02,RSA 2048 / sha256WithRSAEncryption,1a2182c83d3e43a4726af1808a678915,179A6B4F19C0F27F55ACEB10AFA927B291096197,D629D188A2DA095E6FFF06A81BAADC25E0F6AC59BAE7413E20457609FE979B81,CrossCert Class 2 CA - G3,"KECA, Inc.",KR,Symantec Trust Network
POSCO Online CA - G3,POSCO,KR,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-06-04 => 2025-06-02,RSA 2048 / sha256WithRSAEncryption,77c04ccc196c3c850fe2f7c7bc059305,51A7D70B6CBC88EE7F16A561398DF8D04D5F9496,A38872203A3FD6C62C674AD8EF2DB3BE48A74235354A66FB7F5FE3C615C38E7D,CrossCert Class 2 CA - G3,"KECA, Inc.",KR,Symantec Trust Network
CrossCert Class 2 CA - G3,"KECA, Inc.",KR,Symantec Trust Network,2015-06-04 => 2025-06-03,RSA 2048 / sha256WithRSAEncryption,72a2fdde7f29e240dc8ef6416a654991,AAEC64210AC91879E181A8ABC90F68E40AB16369,25A0B8C9773E4460E19971EF781BE81BDB7704ED5E486B267866A3AB6C2C0D44,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Fuji Xerox Businessforce CA - G2,Fuji Xerox Businessforce Pty. Limited,AU,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-06-04 => 2025-06-03,RSA 2048 / sha256WithRSAEncryption,3d1a943cca7282e84c5e8c1f5bca5cad,2226A3A309711B9C22EBEB2E6514F24F863D1D0B,92587CDC27A5C019B413AA94D21944AC8562E8DAA8C78AEA17C623D1B77714DE,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
CrossCert Class 2 CA - G3,"KECA, Inc.",KR,Symantec Trust Network,2015-06-04 => 2025-06-03,RSA 2048 / sha256WithRSAEncryption,026d89f34b990ace5d09daed298bfbb5,940C89C388179BD80C798B6FE891ACC3EFD7D1E5,3B7555AE65312A21B141F610288E5F533C68AB0DB5FB9580F37EB2218D0C2798,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
City of New York Office of the Actuary - G2,City of New York,US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-06-11 => 2025-06-10,RSA 2048 / sha256WithRSAEncryption,702fc4a294f0708d77cc93e90fe384ad,AF5300414911F5DBF35BE45B0769BAC5684272BB,A3E2E9FDC693C7536CD3A9ABC8E09705C113DD391635C6239BBFF21DA258C96F,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Collaboration Certification Authority,HP Inc,US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-06-11 => 2025-06-10,RSA 2048 / sha256WithRSAEncryption,6366c803f88c0e9c562bdd34fc90e1bd,7982439344C7B993A6FD263012412E3708B12AFA,B864FF6DE0CB1BEAF6AA5C68DB8769C91F18E1721E22AC3ECDD91C0889D77078,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
GE Enterprise SMIME CA 2.1,General Electric Company,US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-06-16 => 2025-06-15,RSA 2048 / sha256WithRSAEncryption,4535cef4421f8a410740f32c91b5c031,2CFCA49517FA21112B82DABFFC9AED494014B910,5C854634778E6DDC076ABAA36E5B8F4F45140578BD3A45AF09B7F23C34F032AD,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
LfA Foerderbank Bayern - G2,LfA Foerderbank Bayern,DE,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-06-16 => 2025-06-15,RSA 2048 / sha256WithRSAEncryption,2469d0d0d87b1b8fe65473d2e50e1979,2AD30E4D1BB78693D8E824857E72DA126F04C977,315AC96789B49D48A1C420F32F9A4A73F4871AF75A4CA53CF41CE3FB3E2E76FC,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
University of Houston CA - G2,University of Houston,US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-06-18 => 2025-06-17,RSA 2048 / sha256WithRSAEncryption,7052a61d92defd2e950c978a345daf3c,1281EDA2120FA625E443C848C132E450C5A17247,69FF03E05230DFD61E4D6F6DD6662808C65A85CBE8FEA5E43FBF387128E8B4F4,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Citizen CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha1WithRSAEncryption,5be65979710b2cd85c4032e5f0f69a15,0946F81B7E39EA79CBD6669F67FB18171D6BD99C,843AA7683289B71D348C087AE6F71A1C83138B4C397F316D1E78C9DA86660B84,Belgium Root CA3,,BE,
Citizen CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha1WithRSAEncryption,4d8ea181cc8e8c91eeae7b28fc048f31,E37CE58100AECDC7F538047EF0006DCD633E775A,A2BCB1E8523FBB23B9A277AFA0B67DA2E61E9AD8BAC1B926A733A1AE07C67CDE,Belgium Root CA3,,BE,
Citizen CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha1WithRSAEncryption,745ab16cfc5573896c265fb5d0b4b69e,84A164A8952FB17F0A15C1E5EC5BDB37E6F43539,9523FE76A1BF75519215D2CDE9FAE7BC122A95B2D98F0EF75C52FB678F15DA12,Belgium Root CA3,,BE,
Citizen CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha1WithRSAEncryption,45aad249cde7195bb390b58d4a5cdce6,9E3082D77F12ED3C93C4F88C53C3B45A13D99B3E,956DAF56B0A02A336A277764E0FBBFB256856531CF6A9DEE746D9D621B131BF3,Belgium Root CA3,,BE,
Citizen CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha1WithRSAEncryption,49849c9ca9b766edc5f6d16429e0670d,37867A6D54F12D66690EB5046C09540956A247ED,4A0E0F30FA2D188690F9C75253A017195F2163E45C090CF5D2B73C62C449A782,Belgium Root CA3,,BE,
Citizen CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha1WithRSAEncryption,4ec998938e40a4d9f497d73d9e98df08,3FC969193B17E2ACC133661064E0E5ED6CC20119,E7CF123BF34CAE3F884E80CB100B97244B1D3A45944D2A11394B995C4B8F8128,Belgium Root CA3,,BE,
Citizen CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha1WithRSAEncryption,0bbb1e163ea433f131c232e643e5c86c,4B21FD80659787BFB18B6F96AA1673AC4DC313F3,DF4BF204CC806773ED7D105AF4883066AB26ADC2292391C98E79D710D19B4F67,Belgium Root CA3,,BE,
Citizen CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha1WithRSAEncryption,5af84ed71d3b690aa3bb2ab8fefc0079,B0E6F837F92FFA24AFD59F3B17F28B1A92627605,F14D5526DBC4E218B4E3C789B805FA503E4C1E008F51B478B31F5EC2C0465053,Belgium Root CA3,,BE,
Foreigner CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha1WithRSAEncryption,6b96e647a41e3210a7d19ba3fc03c2b0,C2B6F723884AFC10964F830E053671821588090E,259A6D5ED24EB207CDB5FD14EADC878BDE111CCB7CCBFB827687F779C118B612,Belgium Root CA3,,BE,
Citizen CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha256WithRSAEncryption,349b9e22766e362c586b2b555c6b35be,CCF23C09CB05DBEB219F27E191B9A6D357DC839C,28E5DACAE80F1933BADF31BA4B6A04172D5878F4C2E0396B4A17F96FDAA5BAEA,Belgium Root CA4,,BE,
Citizen CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha256WithRSAEncryption,23784e7b27609b1b1afcf7cfba25d72c,37DF5F94C16FD00B6A9543A2B0A2EC6A046416E6,C309AD22819213352CDC9971D1BAD8DBFD8C1A5C277E56079BDC4B15F3C2F886,Belgium Root CA4,,BE,
Foreigner CA,,BE,,2013-10-23 => 2025-06-23,RSA 4096 / sha256WithRSAEncryption,3af54e9da813e6c1258d28434c75fa60,B0B2DF44597E103DC9B32176B4AD06E15ADBE183,75F9E698359D78D5B5D1A1541D91B9963AACF6BBF29036C8BBD30FC664C1C3C6,Belgium Root CA4,,BE,
GeoTrust DV SSL SHA256 CA - G2,GeoTrust Inc.,US,Domain Validated SSL,2015-06-30 => 2025-06-29,RSA 2048 / sha256WithRSAEncryption,1127ea3641c63623324773d52372b202,A9F3F9E706F263FCAF80A290C39869A2C491CE56,3FDF788A5A65E6A29D8C1550D8244906A3B8A7B7D3DA9BDEDD748E4183A763C9,GeoTrust Primary Certification Authority - G3,GeoTrust Inc.,US,(c) 2008 GeoTrust Inc. - For authorized use only
Intermediate Certificate DV SSL CA - G3,Intermediate Certificate,NL,Domain Validated SSL,2015-06-30 => 2025-06-29,RSA 2048 / sha256WithRSAEncryption,48311fb72b93a88919860e2f9a2387e3,B9C6484C97E026663EBA541238790E6B116C698D,E86BC16CC6491E5F4B9976313842B3D02C99EA263AEB1DC223D898FA87C84845,GeoTrust Primary Certification Authority - G3,GeoTrust Inc.,US,(c) 2008 GeoTrust Inc. - For authorized use only
RapidSSL SHA256 CA - G4,GeoTrust Inc.,US,,2015-06-30 => 2025-06-29,RSA 2048 / sha256WithRSAEncryption,281c8929661443804263553a3240aeb3,DC077C4AB3422F608CEE83D9098BFC3A7226D6A7,5B87E222F20346FA3628816ED6CE71FAABA0857FB8BCBA73776EA1FA56CD0057,GeoTrust Primary Certification Authority - G3,GeoTrust Inc.,US,(c) 2008 GeoTrust Inc. - For authorized use only
STRATO SSL - G3,STRATO AG,DE,Domain Validated SSL,2015-06-30 => 2025-06-29,RSA 2048 / sha256WithRSAEncryption,3d3c4bfa06d2878f09fbceb846875f93,097A6D832379A40FFA1B2967DECBB7BAEDEAE804,4FD73419046F90868826D581536931D22E54943EBCD059CB7621394D749343C5,GeoTrust Primary Certification Authority - G3,GeoTrust Inc.,US,(c) 2008 GeoTrust Inc. - For authorized use only
"Volusion, Inc. DV SSL CA - G3","Volusion, Inc.",US,Domain Validated SSL,2015-06-30 => 2025-06-29,RSA 2048 / sha256WithRSAEncryption,6525b603299e50d5fb1d92120f7e0622,EF20DE6787915C1E74692E5C8A526F7037EA5460,80D9EDB45B7F592CD30254E55BC316BBF44E47DFC0C004A383281C03F345BA39,GeoTrust Primary Certification Authority - G3,GeoTrust Inc.,US,(c) 2008 GeoTrust Inc. - For authorized use only
State Street Bank and Trust - Global Markets CA,State Street Bank and Trust Company,US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-07-10 => 2025-07-09,RSA 2048 / sha256WithRSAEncryption,6a0abd9d3978e43108a4a850e5d26ab8,DAAE31C71C3C562857F18A1BB5F3793738DC0CC9,2C68D776FFD51155D98957A66043F896E2BC69CB1943570389350057A2C70616,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
GE SMIME Issuing CA 2.1,General Electric Company,US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-07-16 => 2025-07-15,RSA 2048 / sha256WithRSAEncryption,705e2adf8b65bf210b1a3ebea1896c1f,3D48F5E9766145193F687E776FC7C324717B638C,6BE39EC9E02D54008A7A716DD35A3D2F0A1FD8F8F34DAE235446150C6F48BC7E,Symantec Class 2 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network
GE SMIME Issuing CA 2.1,General Electric Company,US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-07-16 => 2025-07-15,RSA 2048 / sha256WithRSAEncryption,2e1dd06907726cad32b11714d6df2f,C08A01EFCDDA19DAEEB6B8CE7A0F109107B67165,2D53B8177062E4C7CEA79EEBF62BFA52A5B18BC9B89483597E5714E4E9B52315,Symantec Class 2 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network
Attorney Generals Department Public CA,Attorney Generals Department,AU,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-07-21 => 2025-07-20,RSA 2048 / sha256WithRSAEncryption,47e60dc1f45ad99c27d29a12f6c0980b,4FD4EB21200E4F8ECB9A5FBC93E8F98986C163BB,CEF711147D8B0A1DC5200B8383BED23C1D294F2F89EBFE179D2501EA5E24AB8A,Symantec Class 2 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network
CertiPath Bridge Test CA,CertiPath LLC,US,"Certification Authorities,For Test Purposes Only",2005-08-16 => 2025-08-15,RSA 2048 / sha1WithRSAEncryption,71e213f3f684b34e8ff3eb966e39360f,D5E85D3E7DC919D30FC395721D241AE85006A6B3,613C0A98D1FC761A769E4D10CDCC53D0988F76DA04A50388AFA7CBAA095C5BFB,CertiPath Bridge Test CA,CertiPath LLC,US,"Certification Authorities,For Test Purposes Only"
CertiSur Class 2 CA - G3,CertiSur S.A.,,Symantec Trust Network,2015-08-18 => 2025-08-17,RSA 2048 / sha256WithRSAEncryption,02c1aec63d80c5c5a4b821eb34cd2dff,DB34DC364859F3789F07CE5DB0C76CBC3CCED47A,041E70B7DDDD0F2F90F285C4C71E0E20533312A10773794A21B5791EC8755958,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Wells Fargo Certificate Authority WS1,Wells Fargo,US,Symantec Trust Network,2015-08-25 => 2025-08-24,RSA 2048 / sha256WithRSAEncryption,50776f58b196c391691ee658a90a9d6b,E8039DFE57131F11D9D677F7CF7CF5B6E89D985D,C21087416BBF983B9FFE40F5D56EE0FFD94EB1E666B04A532ADE482EC201D67C,VeriSign Class 3 Public Primary Certification Authority - G5,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 2006 VeriSign, Inc. - For authorized use only"
Data Management Intermediate Certificate Authority,Fresenius Kabi AG,US,Fresenius Kabi USA,2015-08-25 => 2025-08-25,RSA 2048 / sha256WithRSAEncryption,0e8b75241b550fef5886bbaea4ece1c0,184046C179A03745780EAA8D0FF1FDCF3C0EF773,54837EF7B5AC4AA23606A15EF30DE46E9BB7E23E60F6ED4F2612092B94EDC68F,DigiCert Assured ID Root CA,DigiCert Inc,US,www.digicert.com
Google CA1,"Google, Inc.",US,,2015-08-25 => 2025-08-25,RSA 2048 / sha256WithRSAEncryption,0bd13983f02c65441ffe49dd560e5e2c,0D16EA803B2158D8C5E75B867A5C4D83BF5B34D8,438F473EBFC8884EF5D3E0D52D264CDBE56CA382D9EBFC689D77489409F55A6E,DigiCert Assured ID Root CA,DigiCert Inc,US,www.digicert.com
Care360 Direct Intermediate CA,Quest Diagnostics Care360,US,Care360 Direct Messaging,2015-08-25 => 2025-08-25,RSA 2048 / sha256WithRSAEncryption,0e117f35e685c8377c967fe06c8cd0d9,81C35E4E102FB6CCC52FAB22D3A193E0A63E5223,2D602B1F166D6316DAFD46B4B1EDD6DCFC54D2AF8A944BE358858FD504AAA16B,DigiCert Federated Trust CA,DigiCert Inc,US,www.digicert.com
GeoTrust Secure Site Starter DV SSL CA - G1,"GeoTrust, Inc.",US,Domain Validated SSL,2015-09-01 => 2025-08-31,RSA 2048 / sha256WithRSAEncryption,4dc436f724f684db8c79499993f0994e,847ED8BD0A46F10A89B13DC3A11F95B322D3F13C,62FB9B6CD2633B92D91DB264CE678A9B19C575414AB10AD46D157F07BBA26EFF,GeoTrust Primary Certification Authority - G3,GeoTrust Inc.,US,(c) 2008 GeoTrust Inc. - For authorized use only
Telenor Norge AS EDC CA - G2,Telenor Norge AS,NO,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-09-03 => 2025-09-02,RSA 2048 / sha256WithRSAEncryption,4bb55060c1f6772e84c1bf8cdfb6fb17,D93C3C309071A5FBBCA28C45311F763AEF2DBE62,BC8EB15B0FEE05D953758E1D2C29A9E7D1E1B5AFD5659AB95E981F6F75BD1D71,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Telenor Norge AS NF CA - G2,Telenor Norge AS,NO,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-09-03 => 2025-09-02,RSA 2048 / sha256WithRSAEncryption,7ecb51fca830f0c70bb4317f6f453f2b,5C70FE74FA85CBC50F435E83F5C9D75BEF634E8E,22261C8F0BCD85571AF2F801C47712E6C16DCAE3C7DFC4CD2451D9C538B349D1,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Telenor Norge AS Test EDC CA - G2,Telenor Norge AS,NO,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-09-03 => 2025-09-02,RSA 2048 / sha256WithRSAEncryption,1e44cd3b7ed1ba22d7141dc02ad5db02,492B847473A37403B5EF548EC6031C50F7D78C84,26661F230442332E5F8F109C05A3FAA3EA339C29D22B07B8D1A048C693FA1F0C,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Telenor Norge AS Test NF CA - G2,Telenor Norge AS,NO,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-09-03 => 2025-09-02,RSA 2048 / sha256WithRSAEncryption,13796e1310dc9dcd1bc1a210d17f8602,771042A3D6B0A15CF6B5454775EAB8C5FF05D443,597D5A286729E73A324E5665CEE4B97FDD5A9FD14EBA4B903319A16CFC946680,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Nedbank Limited Public CA,Nedbank Limited,ZA,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-09-10 => 2025-09-09,RSA 2048 / sha256WithRSAEncryption,0205d36c1cefbb2f4618b32675d26a04,7367F987FF9C3664E3DA515B0CE4F75A9CB4EAB6,267D014C81E6D02ED5898306B64D7B5EA91BAF9DB3183CF3BC64C25D2B35CAE6,Symantec Class 2 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network
Veritas Technologies LLC Class 2 Employee CA,Veritas Technologies LLC,US,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-09-10 => 2025-09-09,RSA 2048 / sha256WithRSAEncryption,2af9f4e2d580056e141bdb799eb3f09c,4F32F193319DAF525F31C9D5C59015E8DE05714A,1AB7DCA7F8B28027F2B71FBBA8CB87162FE112C47AC4D09638C8EA01915A177D,Symantec Class 2 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network
Certisign Autoridade Certificadora Classe 2 - G3,Certisign Certificadora Digital S.A.,BR,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-09-22 => 2025-09-20,RSA 2048 / sha256WithRSAEncryption,36cce63abfa83e2be5aa7ac11f9e6c73,C9915D46F03C9C94F6DDF371A7276302DD0C2A51,D0E670AC6F19669E13B68771CFD3D1F924DA030F213D010619C91F02FDCC5566,Certisign Class 2 CA - G3,Certisign Certificadora Digital S.A.,BR,Symantec Trust Network
Certisign Class 2 CA - G3,Certisign Certificadora Digital S.A.,BR,Symantec Trust Network,2015-09-22 => 2025-09-21,RSA 2048 / sha256WithRSAEncryption,5cca628a48cc9399c60c0bf57cbb1e11,71EA038D25AC2423B33BCD00A6DB2D4360265F3C,011B074C1D1D22A927406597AB4E5114F5C045612EC98CC429A1A93E1986E6F6,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Certisign Class 2 CA - G3,Certisign Certificadora Digital S.A.,BR,Symantec Trust Network,2015-09-22 => 2025-09-21,RSA 2048 / sha256WithRSAEncryption,2ec91f879abec179328cc7158d1c368c,011A488044B2389BE65041DD6DBB92F5A5F16F90,8E7EA258F74372F88E0B182FA60B7F83ECFBBB6F1FFE6145BF24F74416CD02CC,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
DigiCert Governmental Direct CA,DigiCert Inc,US,www.digicert.com,2015-09-25 => 2025-09-25,RSA 2048 / sha256WithRSAEncryption,0916ac4212f94019e734f0630dbf095f,F5F0A823699425DA59C5C48B1848F36CB78B1BB2,5F665CBACC1E37171EA83EA85C570F9861CAF77BAC8886ABC4BB19B3698C094A,DigiCert Federated Trust CA,DigiCert Inc,US,www.digicert.com
Mass HIway CA,Massachusetts Health Information Highway (Mass HIway),US,Orion Health Direct Secure Messaging,2015-09-25 => 2025-09-25,RSA 2048 / sha256WithRSAEncryption,05a42a2a54a348ef8b10aafcfdedbb73,7B3CE1AA5B8CB71DD8E7609AC7D144760C93CF84,23BA3A97C580DF2C316624D7FA5F7663580261CB2048142C73A3E86B113EB26D,Orion Health Direct Secure Messaging CA,Orion Health Inc.,US,Orion Health Direct Secure Messaging
Symantec Class 1 Individual Subscriber CA - G5,Symantec Corporation,US,"Symantec Trust Network,Persona Not Validated",2015-10-01 => 2025-09-30,RSA 2048 / sha256WithRSAEncryption,0702a21a85b84b659e180a6ee6f5a365,105A58CEFC9248A95A13664BA0310365F53DA40B,42A5FBCA2D6AA262FF62333AB78699CE1E4BF1CF5F49F806FD324CBE5BB62CF4,VeriSign Class 1 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
KibsTrust Qualified Certificate Services,KIBS AD Skopje,MK,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-10-13 => 2025-10-11,RSA 2048 / sha256WithRSAEncryption,06ad5774856716c2d58cb23e1747b7ef,2C2E5F66FD278AA091352AEF110C08F9C8A6C09D,9B7649A436EB93B0EC37DAC64CF68A2903C5BBB5201E67103D8BDA1A193CAA69,KibsTrust Certification Authority,KIBS AD Skopje,MK,Symantec Trust Network
KibsTrust Certification Authority,KIBS AD Skopje,MK,Symantec Trust Network,2015-10-13 => 2025-10-12,RSA 2048 / sha256WithRSAEncryption,50195f99a1b56d1ddc496c769ded20f0,2B74BA366894475AA3F00B57076DA69B98BCB414,FE56D842A2A2B903E050971480E7DEA2CD85E427F367150BC449C640C3B0245B,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
KibsTrust Certification Authority,KIBS AD Skopje,MK,Symantec Trust Network,2015-10-13 => 2025-10-12,RSA 2048 / sha256WithRSAEncryption,6021076ed028a75ae053ea334dc6c611,190E1BA6EB899B562B584923DF9A4EC6D92D3D22,7736BC50A3B06348AD5DC3149D2BB53EA1C766381061DAF4A18EE99C48DDD03B,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Monte Titoli Client Auth CA - G2,Monte Titoli S.p.A.,IT,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-10-27 => 2025-10-25,RSA 2048 / sha256WithRSAEncryption,105b9a80ba4413784950682455850921,9D354BA6EFAB57446E898C39925DE7F9AF01B0A5,84AD27EDA629E75DBFC7DBEB0C05E4B049D6B390F7EBDB05BB04ADA96C84A5EA,Trust Italia Class 2 CA - G3,Trust Italia S.p.A.,IT,Symantec Trust Network
Monte Titoli Client Auth CA - G2,Monte Titoli S.p.A.,IT,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-10-27 => 2025-10-25,RSA 2048 / sha256WithRSAEncryption,561c7f3aee33b78fd253259c38b39242,CD0B1C0B19DDC293A7B9C57EF17BDB4B9261C563,D9B129C714F7B0BBAF6B2A26F7D33E8599840CDC71C2109C63F5656B38A83A68,Trust Italia Class 2 CA - G3,Trust Italia S.p.A.,IT,Symantec Trust Network
Trust Italia Class 2 CA - G3,Trust Italia S.p.A.,IT,Symantec Trust Network,2015-10-27 => 2025-10-26,RSA 2048 / sha256WithRSAEncryption,011905a4a301d3d1d8c44425ca75e7a7,6A2BD510BD911ECC365AFF50ACE6C52270DC1F0B,3372E8E80644340E8BA0BACCB2AE757747A6CAB8977947AA14EC8838F2F01D34,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Trust Italia Class 2 CA - G3,Trust Italia S.p.A.,IT,Symantec Trust Network,2015-10-27 => 2025-10-26,RSA 2048 / sha256WithRSAEncryption,27e25f64a358498b5adcb6f4bab482cc,19730ACC8696B48F318858EDA081202EDBBAF492,5040F179448145C3E9629D27343D3401DFF907C0D0807DA4AFDBB926D66A8C09,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
Asciano CA,ASCIANO EXECUTIVE SERVICES PTY LTD,AU,"Symantec Trust Network,Class 2 Managed PKI Individual Subscriber CA",2015-11-03 => 2025-11-02,RSA 2048 / sha256WithRSAEncryption,7d781bb197db73b5089dd3a928c0e9d1,2C885B08F1DB24EF832C21989C2449E8871F3E99,5FC7C6E19AF873E0941D7C6AB344D3E6E4F73DD67693FADFA2DA9C6438AC1A1A,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
